timestamp,value
2015-01-07 12:00:00,19548.03135048206
2015-01-07 13:00:00,21477.22017960572
2015-01-07 14:00:00,20287.80899382296
2015-01-07 15:00:00,19270.63809452063
2015-01-07 16:00:00,18501.63441103266
2015-01-07 17:00:00,16529.844069013965
2015-01-07 18:00:00,16409.484719599455
2015-01-07 19:00:00,15607.670486954905
2015-01-07 20:00:00,15224.121971725956
2015-01-07 21:00:00,14203.311759454973
2015-01-07 22:00:00,15300.311599619918
2015-01-07 23:00:00,17582.683942355987
2015-01-08 00:00:00,18212.687523271703
2015-01-08 01:00:00,20799.57701690094
2015-01-08 02:00:00,22613.12727942887
2015-01-08 03:00:00,22308.370780823294
2015-01-08 04:00:00,23515.757325758743
2015-01-08 05:00:00,23313.400439486257
2015-01-08 06:00:00,22886.097107591253
2015-01-08 07:00:00,23746.07599869744
2015-01-08 08:00:00,25187.02121645813
2015-01-08 09:00:00,23437.59128968083
2015-01-08 10:00:00,22936.627537203174
2015-01-08 11:00:00,22190.234848519496
2015-01-08 12:00:00,22109.762217137486
2015-01-08 13:00:00,21043.720780304644
2015-01-08 14:00:00,22696.561292596816
2015-01-08 15:00:00,20300.41696516365
2015-01-08 16:00:00,19173.06195917104
2015-01-08 17:00:00,16880.979241156623
2015-01-08 18:00:00,15254.033811003363
2015-01-08 19:00:00,14439.621588801563
2015-01-08 20:00:00,14300.542632123475
2015-01-08 21:00:00,15127.215467108159
2015-01-08 22:00:00,15677.839695978626
2015-01-08 23:00:00,17013.14633800506
2015-01-09 00:00:00,17229.15349267777
2015-01-09 01:00:00,19469.71363154332
2015-01-09 02:00:00,19645.911365434487
2015-01-09 03:00:00,21461.965668741974
2015-01-09 04:00:00,22049.281732811978
2015-01-09 05:00:00,21236.6555358836
2015-01-09 06:00:00,22990.47482453961
2015-01-09 07:00:00,23973.823553909828
2015-01-09 08:00:00,22720.259190664245
2015-01-09 09:00:00,21858.040714505147
2015-01-09 10:00:00,21495.465717219235
2015-01-09 11:00:00,20924.686722752886
2015-01-09 12:00:00,19940.600964334903
2015-01-09 13:00:00,20371.640703439793
2015-01-09 14:00:00,19099.247774186384
2015-01-09 15:00:00,17394.49636282702
2015-01-09 16:00:00,17505.68807911374
2015-01-09 17:00:00,16122.85994581568
2015-01-09 18:00:00,14779.267074693318
2015-01-09 19:00:00,13621.305690982603
2015-01-09 20:00:00,14309.777148896821
2015-01-09 21:00:00,13254.026711236784
2015-01-09 22:00:00,13898.759895954123
2015-01-09 23:00:00,15776.214283016378
2015-01-10 00:00:00,16075.734692002648
2015-01-10 01:00:00,15787.813490700031
2015-01-10 02:00:00,16859.79604470256
2015-01-10 03:00:00,18641.250482891974
2015-01-10 04:00:00,18099.48280957832
2015-01-10 05:00:00,18029.093861288686
2015-01-10 06:00:00,20117.58016930663
2015-01-10 07:00:00,20285.60665689424
2015-01-10 08:00:00,20750.35091814527
2015-01-10 09:00:00,20859.084982861154
2015-01-10 10:00:00,20539.292345397407
2015-01-10 11:00:00,19674.567821051787
2015-01-10 12:00:00,19886.21668489243
2015-01-10 13:00:00,20242.68785930542
2015-01-10 14:00:00,18683.215239546862
2015-01-10 15:00:00,17397.635697843765
2015-01-10 16:00:00,16161.587490526876
