timestamp,value
2021-06-01 00:15:00,47.0
2021-06-01 00:30:00,41.0
2021-06-01 00:45:00,25.0
2021-06-01 01:00:00,27.0
2021-06-01 01:15:00,18.0
2021-06-01 01:30:00,29.0
2021-06-01 01:45:00,28.0
2021-06-01 02:00:00,16.0
2021-06-01 02:15:00,28.0
2021-06-01 02:30:00,25.0
2021-06-01 02:45:00,33.0
2021-06-01 03:00:00,25.0
2021-06-01 03:15:00,29.0
2021-06-01 03:30:00,30.0
2021-06-01 03:45:00,49.0
2021-06-01 04:00:00,44.0
2021-06-01 04:15:00,58.0
2021-06-01 04:30:00,85.0
2021-06-01 04:45:00,101.0
2021-06-01 05:00:00,129.0
2021-06-01 05:15:00,157.0
2021-06-01 05:30:00,204.0
2021-06-01 05:45:00,187.0
2021-06-01 06:00:00,269.0
2021-06-01 06:15:00,292.0
2021-06-01 06:30:00,321.0
2021-06-01 06:45:00,360.0
2021-06-01 07:00:00,374.0
2021-06-01 07:15:00,368.0
2021-06-01 07:30:00,366.0
2021-06-01 07:45:00,445.0
2021-06-01 08:00:00,396.0
2021-06-01 08:15:00,411.0
2021-06-01 08:30:00,384.0
2021-06-01 08:45:00,324.0
2021-06-01 09:00:00,379.0
2021-06-01 09:15:00,333.0
2021-06-01 09:30:00,295.0
2021-06-01 09:45:00,299.0
2021-06-01 10:00:00,332.0
2021-06-01 10:15:00,348.0
2021-06-01 10:30:00,329.0
2021-06-01 10:45:00,329.0
2021-06-01 11:00:00,356.0
2021-06-01 11:15:00,344.0
2021-06-01 11:30:00,330.0
2021-06-01 11:45:00,323.0
2021-06-01 12:00:00,307.0
2021-06-01 12:15:00,319.0
2021-06-01 12:30:00,343.0
2021-06-01 12:45:00,350.0
2021-06-01 13:00:00,334.0
2021-06-01 13:15:00,282.0
2021-06-01 13:30:00,195.0
2021-06-01 13:45:00,442.0
2021-06-01 14:00:00,520.0
2021-06-01 14:15:00,385.0
2021-06-01 14:30:00,293.0
2021-06-01 14:45:00,347.0
2021-06-01 15:00:00,375.0
2021-06-01 15:15:00,355.0
2021-06-01 15:30:00,366.0
2021-06-01 15:45:00,343.0
2021-06-01 16:00:00,347.0
2021-06-01 16:15:00,358.0
2021-06-01 16:30:00,346.0
2021-06-01 16:45:00,379.0
2021-06-01 17:00:00,339.0
2021-06-01 17:15:00,315.0
2021-06-01 17:30:00,364.0
2021-06-01 17:45:00,296.0
2021-06-01 18:00:00,335.0
2021-06-01 18:15:00,269.0
2021-06-01 18:30:00,265.0
2021-06-01 18:45:00,227.0
2021-06-01 19:00:00,246.0
2021-06-01 19:15:00,231.0
2021-06-01 19:30:00,220.0
2021-06-01 19:45:00,205.0
2021-06-01 20:00:00,214.0
2021-06-01 20:15:00,159.0
2021-06-01 20:30:00,161.0
2021-06-01 20:45:00,169.0
2021-06-01 21:00:00,151.0
2021-06-01 21:15:00,154.0
2021-06-01 21:30:00,111.0
2021-06-01 21:45:00,75.0
2021-06-01 22:00:00,110.0
2021-06-01 22:15:00,93.0
2021-06-01 22:30:00,68.0
2021-06-01 22:45:00,65.0
2021-06-01 23:00:00,56.0
2021-06-01 23:15:00,42.0
2021-06-01 23:30:00,51.0
2021-06-01 23:45:00,53.0
2021-06-02 00:00:00,48.0
2021-06-02 00:15:00,34.0
2021-06-02 00:30:00,35.0
2021-06-02 00:45:00,18.0
2021-06-02 01:00:00,24.0
2021-06-02 01:15:00,23.0
2021-06-02 01:30:00,30.0
2021-06-02 01:45:00,30.0
2021-06-02 02:00:00,21.0
2021-06-02 02:15:00,14.0
2021-06-02 02:30:00,16.0
2021-06-02 02:45:00,19.0
2021-06-02 03:00:00,24.0
2021-06-02 03:15:00,31.0
2021-06-02 03:30:00,33.0
2021-06-02 03:45:00,34.0
2021-06-02 04:00:00,36.0
2021-06-02 04:15:00,49.0
2021-06-02 04:30:00,65.0
2021-06-02 04:45:00,54.0
2021-06-02 05:00:00,75.0
2021-06-02 05:15:00,110.0
2021-06-02 05:30:00,113.0
2021-06-02 05:45:00,147.0
2021-06-02 06:00:00,164.0
2021-06-02 06:15:00,209.0
2021-06-02 06:30:00,238.0
2021-06-02 06:45:00,287.0
2021-06-02 07:00:00,270.0
2021-06-02 07:15:00,307.0
2021-06-02 07:30:00,312.0
2021-06-02 07:45:00,342.0
2021-06-02 08:00:00,312.0
2021-06-02 08:15:00,346.0
2021-06-02 08:30:00,302.0
2021-06-02 08:45:00,270.0
2021-06-02 09:00:00,261.0
2021-06-02 09:15:00,282.0
2021-06-02 09:30:00,244.0
2021-06-02 09:45:00,297.0
2021-06-02 10:00:00,256.0
2021-06-02 10:15:00,269.0
2021-06-02 10:30:00,286.0
2021-06-02 10:45:00,290.0
2021-06-02 11:00:00,309.0
2021-06-02 11:15:00,294.0
2021-06-02 11:30:00,300.0
2021-06-02 11:45:00,238.0
2021-06-02 12:00:00,320.0
2021-06-02 12:15:00,184.0
2021-06-02 12:30:00,351.0
2021-06-02 12:45:00,255.0
2021-06-02 13:00:00,240.0
2021-06-02 13:15:00,398.0
2021-06-02 13:30:00,281.0
2021-06-02 13:45:00,332.0
2021-06-02 14:00:00,278.0
2021-06-02 14:15:00,296.0
2021-06-02 14:30:00,291.0
2021-06-02 14:45:00,310.0
2021-06-02 15:00:00,358.0
2021-06-02 15:15:00,284.0
2021-06-02 15:30:00,326.0
2021-06-02 15:45:00,320.0
2021-06-02 16:00:00,353.0
2021-06-02 16:15:00,346.0
2021-06-02 16:30:00,329.0
2021-06-02 16:45:00,317.0
2021-06-02 17:00:00,329.0
2021-06-02 17:15:00,360.0
2021-06-02 17:30:00,325.0
2021-06-02 17:45:00,367.0
2021-06-02 18:00:00,265.0
2021-06-02 18:15:00,246.0
2021-06-02 18:30:00,234.0
2021-06-02 18:45:00,251.0
2021-06-02 19:00:00,218.0
2021-06-02 19:15:00,217.0
2021-06-02 19:30:00,191.0
2021-06-02 19:45:00,186.0
2021-06-02 20:00:00,210.0
2021-06-02 20:15:00,183.0
2021-06-02 20:30:00,177.0
2021-06-02 20:45:00,164.0
2021-06-02 21:00:00,123.0
2021-06-02 21:15:00,152.0
2021-06-02 21:30:00,100.0
2021-06-02 21:45:00,98.0
2021-06-02 22:00:00,84.0
2021-06-02 22:15:00,65.0
2021-06-02 22:30:00,71.0
2021-06-02 22:45:00,51.0
2021-06-02 23:00:00,53.0
2021-06-02 23:15:00,39.0
2021-06-02 23:30:00,33.0
2021-06-02 23:45:00,34.0
2021-06-03 00:00:00,29.0
2021-06-03 00:15:00,24.0
2021-06-03 00:30:00,25.0
2021-06-03 00:45:00,17.0
2021-06-03 01:00:00,24.0
2021-06-03 01:15:00,18.0
2021-06-03 01:30:00,13.0
2021-06-03 01:45:00,14.0
2021-06-03 02:00:00,19.0
2021-06-03 02:15:00,17.0
2021-06-03 02:30:00,16.0
2021-06-03 02:45:00,19.0
2021-06-03 03:00:00,21.0
2021-06-03 03:15:00,21.0
2021-06-03 03:30:00,22.0
2021-06-03 03:45:00,23.0
2021-06-03 04:00:00,32.0
2021-06-03 04:15:00,53.0
2021-06-03 04:30:00,60.0
2021-06-03 04:45:00,58.0
2021-06-03 05:00:00,70.0
2021-06-03 05:15:00,108.0
2021-06-03 05:30:00,120.0
2021-06-03 05:45:00,146.0
2021-06-03 06:00:00,161.0
2021-06-03 06:15:00,203.0
2021-06-03 06:30:00,242.0
2021-06-03 06:45:00,248.0
2021-06-03 07:00:00,268.0
2021-06-03 07:15:00,290.0
2021-06-03 07:30:00,301.0
2021-06-03 07:45:00,302.0
2021-06-03 08:00:00,284.0
2021-06-03 08:15:00,348.0
2021-06-03 08:30:00,314.0
2021-06-03 08:45:00,277.0
2021-06-03 09:00:00,290.0
2021-06-03 09:15:00,290.0
2021-06-03 09:30:00,263.0
2021-06-03 09:45:00,256.0
2021-06-03 10:00:00,273.0
2021-06-03 10:15:00,294.0
2021-06-03 10:30:00,267.0
2021-06-03 10:45:00,216.0
2021-06-03 11:00:00,341.0
2021-06-03 11:15:00,292.0
2021-06-03 11:30:00,290.0
2021-06-03 11:45:00,307.0
2021-06-03 12:00:00,322.0
2021-06-03 12:15:00,312.0
2021-06-03 12:30:00,312.0
